yyyymm,Index,D12,E12,b/m,tbl,AAA,BAA,lty,ntis,Rfree,infl,ltr,corpr,svar,CRSP_SPvw,CRSP_SPvwx
197401,96.57,3.4,8.2266700000000004,0.75144643796388289,7.7699999999999991E-2,7.8299999999999995E-2,8.48E-2,7.3999999999999996E-2,1.162674909434991E-2,6.3E-3,8.6580086580085869E-3,-8.3000000000000001E-3,-5.3E-3,3.4094716682210257E-3,-8.1200000000000005E-3,-9.7490000000000007E-3
197402,96.22,3.42,8.2933299999999992,0.74709771884768694,7.1199999999999999E-2,7.85E-2,8.5299999999999987E-2,7.4800000000000005E-2,1.0918647698395442E-2,5.7999999999999996E-3,1.2875536480686733E-2,-2.3999999999999998E-3,8.9999999999999998E-4,1.8780076517634537E-3,1.9919999999999998E-3,-3.6949999999999999E-3
197403,93.98,3.44,8.36,0.81518401285019149,7.9600000000000004E-2,8.0100000000000005E-2,8.6199999999999999E-2,7.8299999999999995E-2,1.0399936064688012E-2,5.6000000000000008E-3,1.2711864406779627E-2,-2.92E-2,-3.0700000000000002E-2,1.6936350265754638E-3,-2.1818000000000001E-2,-2.3154000000000001E-2
197404,90.31,3.46,8.4866700000000002,0.82485808186435616,8.3299999999999999E-2,8.2500000000000004E-2,8.8699999999999987E-2,8.1600000000000006E-2,9.6574912861545643E-3,7.4999999999999997E-3,4.1841004184099972E-3,-2.53E-2,-3.4099999999999998E-2,1.7291765401016427E-3,-3.7649000000000002E-2,-3.9358999999999998E-2
197405,87.28,3.48,8.6133299999999995,0.86041612127105238,8.2299999999999998E-2,8.3699999999999997E-2,9.0500000000000011E-2,8.1000000000000003E-2,9.246923420192104E-3,7.4999999999999997E-3,1.2499999999999956E-2,1.23E-2,1.0500000000000001E-2,2.0987463711757753E-3,-2.6896E-2,-3.3126999999999997E-2
197406,86,3.5,8.74,0.86015877170025312,7.9000000000000001E-2,8.4700000000000011E-2,9.2699999999999991E-2,8.1199999999999994E-2,8.028169497584144E-3,6.0000000000000001E-3,8.2304526748970819E-3,4.4999999999999997E-3,-2.8500000000000001E-2,2.3003693732100744E-3,-1.2815999999999999E-2,-1.4583E-2
197407,79.31,3.53,8.8633299999999995,0.91123932244563866,7.5499999999999998E-2,8.72E-2,9.4800000000000009E-2,8.2299999999999998E-2,6.8388851786678317E-3,6.9999999999999993E-3,8.1632653061223248E-3,-2.8999999999999998E-3,-2.1100000000000001E-2,4.9175156698987223E-3,-7.6698000000000002E-2,-7.85E-2
197408,72.150000000000006,3.56,8.9866700000000002,1.0171239942232309,8.9600000000000013E-2,0.09,9.7699999999999995E-2,8.5500000000000007E-2,6.5552243524529515E-3,6.0000000000000001E-3,1.2145748987854255E-2,-2.3199999999999998E-2,-2.6800000000000001E-2,4.7910263512487648E-3,-8.2177E-2,-8.9736999999999997E-2
197409,63.54,3.59,9.11,1.1354401434517249,8.0600000000000005E-2,9.2399999999999996E-2,0.1018,8.3699999999999997E-2,5.1374791899353057E-3,8.1000000000000013E-3,1.2000000000000011E-2,2.47E-2,1.7399999999999999E-2,7.8117125291246453E-3,-0.117511,-0.119578
197410,73.900000000000006,3.5933299999999999,9.0366700000000009,1.0370837841086671,7.46E-2,9.2699999999999991E-2,0.1048,7.9500000000000001E-2,3.6384074517773713E-3,5.1000000000000004E-3,9.8814229249011287E-3,4.8899999999999999E-2,8.8499999999999995E-2,1.008494796465146E-2,0.16811300000000001,0.16481399999999999
197411,69.97,3.59667,8.9633299999999991,1.1156370219506677,7.4700000000000003E-2,8.8900000000000007E-2,0.106,7.7100000000000002E-2,7.8146012277738666E-3,5.4000000000000003E-3,7.8277886497064575E-3,2.9499999999999998E-2,1.17E-2,3.5137990088320581E-3,-4.5687999999999999E-2,-5.3816000000000003E-2
197412,68.56,3.6,8.89,1.1200181747371154,7.1500000000000008E-2,8.8900000000000007E-2,0.10630000000000001,7.5999999999999998E-2,8.7715739579457622E-3,6.9999999999999993E-3,7.7669902912620437E-3,1.7100000000000001E-2,-7.4999999999999997E-3,3.8144275315462116E-3,-1.8020999999999999E-2,-2.0305E-2
197501,76.98,3.6233300000000002,8.7433300000000003,0.98082962668220375,6.2600000000000003E-2,8.8300000000000003E-2,0.1081,7.9600000000000004E-2,8.5104485752217664E-3,5.7999999999999996E-3,3.8535645472062008E-3,2.2499999999999999E-2,5.96E-2,4.017208219313703E-3,0.12361,0.121698
197502,81.59,3.6466699999999999,8.5966699999999996,0.93390163047155139,5.5E-2,8.6199999999999999E-2,0.1065,7.8799999999999995E-2,1.1652331822258308E-2,4.3E-3,7.6775431861804133E-3,1.3100000000000001E-2,1.37E-2,2.1790298727881853E-3,6.7460000000000006E-2,5.9497000000000001E-2
197503,83.36,3.67,8.4499999999999993,0.97246631517281779,5.4900000000000004E-2,8.6699999999999999E-2,0.1048,8.2400000000000001E-2,2.0466950176391628E-2,4.0999999999999995E-3,3.8095238095239292E-3,-2.6700000000000002E-2,-2.47E-2,2.4026153243239018E-3,2.4014000000000001E-2,2.2121999999999999E-2
197504,87.3,3.6833300000000002,8.2866700000000009,0.90948937102783256,5.6100000000000004E-2,8.9499999999999996E-2,0.10580000000000001,8.5199999999999998E-2,2.2496224456674763E-2,4.4000000000000003E-3,3.7950664136621182E-3,-1.8200000000000001E-2,-5.1999999999999998E-3,2.3137776254161888E-3,4.9424000000000003E-2,4.7293000000000002E-2
197505,91.15,3.6966700000000001,8.1233299999999993,0.89752369967198942,5.2300000000000006E-2,8.900000000000001E-2,0.1069,8.3599999999999994E-2,2.2953771745019984E-2,4.4000000000000003E-3,5.6710775047259521E-3,2.12E-2,1.06E-2,1.8071721738640301E-3,5.1193000000000002E-2,4.4794E-2
197506,95.19,3.71,7.96,0.84983901978407039,5.3399999999999996E-2,8.77E-2,0.10619999999999999,8.1299999999999997E-2,2.2961696053409884E-2,4.0999999999999995E-3,7.5187969924812581E-3,2.92E-2,3.04E-2,1.3533554535377027E-3,4.6219999999999997E-2,4.4341999999999999E-2
197507,88.75,3.71,7.8933299999999997,0.89836562398527975,6.13E-2,8.8399999999999992E-2,0.10550000000000001,8.2900000000000001E-2,2.562789613882191E-2,4.7999999999999996E-3,1.1194029850746245E-2,-8.6999999999999994E-3,-3.0000000000000001E-3,1.244403730967414E-3,-6.5504000000000007E-2,-6.7553000000000002E-2
197508,86.88,3.71,7.82667,0.89424665405703063,6.4399999999999999E-2,8.9499999999999996E-2,0.10589999999999999,8.4400000000000003E-2,2.6366377839965632E-2,4.7999999999999996E-3,1.8450184501843658E-3,-6.7999999999999996E-3,-1.7500000000000002E-2,2.3431363500697991E-3,-1.5663E-2,-2.1731E-2
197509,83.87,3.71,7.76,0.94094825414420313,6.4199999999999993E-2,8.9499999999999996E-2,0.1061,8.6199999999999999E-2,2.7919523393328621E-2,5.3E-3,5.5248618784531356E-3,-9.7999999999999997E-3,-1.26E-2,2.3046247877807364E-3,-3.2250000000000001E-2,-3.4225999999999999E-2
197510,89.04,3.7,7.82667,0.89349791875986795,5.96E-2,8.8599999999999998E-2,0.10619999999999999,8.1900000000000001E-2,2.589845801185486E-2,5.6000000000000008E-3,5.494505494505475E-3,4.7500000000000001E-2,5.5300000000000002E-2,2.1545815811105226E-3,6.4854999999999996E-2,6.2135000000000003E-2
197511,91.24,3.69,7.8933299999999997,0.8679284743281398,5.4800000000000001E-2,8.7799999999999989E-2,0.1056,8.3799999999999999E-2,2.4622479640706674E-2,4.0999999999999995E-3,7.2859744990891873E-3,-1.09E-2,-8.8000000000000005E-3,8.1268542463116915E-4,3.0089000000000001E-2,2.3996E-2
197512,90.19,3.68,7.96,0.87633885102239539,5.4400000000000004E-2,8.7899999999999992E-2,0.1056,8.0500000000000002E-2,2.3711965564004414E-2,4.7999999999999996E-3,3.6166365280290158E-3,3.9E-2,4.4200000000000003E-2,1.3307999246307365E-3,-1.0485E-2,-1.2296E-2
197601,100.86,3.6833300000000002,8.1933299999999996,0.76593388565335085,4.87E-2,8.5999999999999993E-2,0.1041,8.0199999999999994E-2,2.1852182156484636E-2,4.6999999999999993E-3,1.8018018018017834E-3,8.9999999999999993E-3,1.8800000000000001E-2,1.9782825918537783E-3,0.120143,0.118545
197602,99.71,3.6866699999999999,8.4266699999999997,0.76803652029076397,4.8799999999999996E-2,8.5500000000000007E-2,0.1024,8.0199999999999994E-2,2.2233092760244787E-2,3.4000000000000002E-3,3.597122302158251E-3,6.1999999999999998E-3,6.1000000000000004E-3,1.2214388390446114E-3,-5.7559999999999998E-3,-1.162E-2
197603,102.77,3.69,8.66,0.78403121716944313,0.05,8.5199999999999998E-2,0.1012,7.9200000000000007E-2,1.5072131300759834E-2,4.0000000000000001E-3,1.7921146953405742E-3,1.66E-2,1.67E-2,1.2657160524404583E-3,3.2640000000000002E-2,3.0786000000000001E-2
197604,101.64,3.71333,8.8566699999999994,0.78607613984049762,4.8600000000000004E-2,8.4000000000000005E-2,9.9399999999999988E-2,7.9699999999999993E-2,1.4239484740238437E-2,4.1999999999999997E-3,3.5778175313059268E-3,1.8E-3,-1.5E-3,1.0071322817876225E-3,-9.6100000000000005E-3,-1.0699E-2
197605,100.18,3.7366700000000002,9.0533300000000008,0.80350276345067317,5.2000000000000005E-2,8.5800000000000001E-2,9.8599999999999993E-2,8.2100000000000006E-2,1.4148321230807424E-2,3.7000000000000002E-3,7.1301247771835552E-3,-1.5800000000000002E-2,-1.03E-2,9.3647026791838909E-4,-8.116E-3,-1.5025999999999999E-2
197606,104.28,3.76,9.25,0.78142763118530489,5.4100000000000002E-2,8.6199999999999999E-2,9.8900000000000002E-2,8.0699999999999994E-2,1.8925031320666658E-2,4.3E-3,5.3097345132742113E-3,2.0799999999999999E-2,1.4999999999999999E-2,9.715815060038469E-4,4.3958999999999998E-2,4.2158000000000001E-2
197607,103.44,3.79,9.35,0.7958238544036399,5.2300000000000006E-2,8.5600000000000009E-2,9.820000000000001E-2,8.0500000000000002E-2,1.8842770725889108E-2,4.6999999999999993E-3,5.2816901408452299E-3,7.7999999999999996E-3,1.49E-2,4.8715216300221624E-4,-7.2020000000000001E-3,-8.4539999999999997E-3
197608,102.91,3.82,9.4499999999999993,0.80473226939429421,5.1399999999999994E-2,8.4499999999999992E-2,9.64E-2,7.9000000000000001E-2,2.0629527477362374E-2,4.1999999999999997E-3,5.2539404553415547E-3,2.1100000000000001E-2,2.3099999999999999E-2,7.4452239677863074E-4,1.5989999999999999E-3,-4.9820000000000003E-3
197609,105.24,3.85,9.5500000000000007,0.79136327371514559,5.0799999999999998E-2,8.3800000000000013E-2,9.4E-2,7.8100000000000003E-2,2.3782657468813286E-2,4.4000000000000003E-3,3.4843205574912606E-3,1.4500000000000001E-2,1.67E-2,8.9068827704749328E-4,2.4421000000000002E-2,2.2669999999999999E-2
197610,102.9,3.9166699999999999,9.67,0.81207963271947192,4.9200000000000001E-2,8.3199999999999996E-2,9.2899999999999996E-2,7.7899999999999997E-2,2.5569126245345446E-2,4.0999999999999995E-3,5.2083333333332593E-3,8.3999999999999995E-3,7.0000000000000001E-3,1.2699929719077691E-3,-2.0211E-2,-2.1995000000000001E-2
197611,102.1,3.98333,9.7899999999999991,0.82726293786026472,4.7500000000000001E-2,8.2500000000000004E-2,9.2300000000000007E-2,7.4899999999999994E-2,2.7895428929454926E-2,4.0000000000000001E-3,1.7271157167531026E-3,3.39E-2,3.1899999999999998E-2,1.1179253215342041E-3,-1.041E-3,-8.6280000000000003E-3
197612,107.46,4.05,9.91,0.7799731249688947,4.3499999999999997E-2,7.980000000000001E-2,9.1199999999999989E-2,7.2099999999999997E-2,2.8566554301474461E-2,4.0000000000000001E-3,3.4482758620690834E-3,3.27E-2,3.4700000000000002E-2,5.762272595541424E-4,5.3775000000000003E-2,5.2170000000000001E-2
197701,102.03,4.0966699999999996,9.9666700000000006,0.82106520531869198,4.6199999999999998E-2,7.9600000000000004E-2,9.0800000000000006E-2,7.6399999999999996E-2,2.9599796858810042E-2,3.5999999999999999E-3,5.1546391752577136E-3,-3.8800000000000001E-2,-3.0300000000000001E-2,6.9562997675253087E-4,-4.9653999999999997E-2,-5.1166999999999997E-2
197702,99.82,4.1433299999999997,10.023300000000001,0.83680399820593332,4.6699999999999998E-2,8.0399999999999985E-2,9.1199999999999989E-2,7.7499999999999999E-2,2.7970217065494678E-2,3.4999999999999996E-3,1.025641025641022E-2,-4.8999999999999998E-3,-2E-3,3.3467555281150842E-4,-1.5637999999999999E-2,-2.24E-2
197703,98.42,4.1900000000000004,10.08,0.86842992830176369,4.5999999999999999E-2,8.1000000000000003E-2,9.1199999999999989E-2,7.7200000000000005E-2,3.0338357179846301E-2,3.8E-3,6.7681895093061328E-3,9.1000000000000004E-3,9.4000000000000004E-3,6.6573277945063895E-4,-1.2501999999999999E-2,-1.4548E-2
197704,98.44,4.2466699999999999,10.193300000000001,0.86115007012622724,4.5400000000000003E-2,8.0399999999999985E-2,9.0700000000000003E-2,7.7100000000000002E-2,3.114002960902627E-2,3.8E-3,8.4033613445377853E-3,7.1000000000000004E-3,0.01,9.8485112772272857E-4,6.4099999999999997E-4,-5.0299999999999997E-4
197705,96.12,4.3033299999999999,10.306699999999999,0.88821133687935383,4.9599999999999998E-2,8.0500000000000002E-2,9.01E-2,7.6499999999999999E-2,3.5315469465821411E-2,3.7000000000000002E-3,4.9999999999998934E-3,1.2500000000000001E-2,1.06E-2,6.3480181499555102E-4,-1.5063999999999999E-2,-2.3540999999999999E-2
197706,100.48,4.3600000000000003,10.42,0.87111208119611494,5.0199999999999995E-2,7.9500000000000001E-2,8.9099999999999999E-2,7.5399999999999995E-2,3.1941099611748507E-2,4.0000000000000001E-3,6.6334991708127955E-3,1.6400000000000001E-2,1.7500000000000002E-2,5.6336461313967533E-4,4.7775999999999999E-2,4.5705000000000003E-2
197707,98.85,4.4066700000000001,10.5167,0.89678339905850102,5.1900000000000002E-2,7.9399999999999998E-2,8.8699999999999987E-2,7.6799999999999993E-2,3.3181837007620466E-2,4.1999999999999997E-3,4.9423393739702615E-3,-7.0000000000000001E-3,-5.0000000000000001E-4,5.9470800919931752E-4,-1.5453E-2,-1.6589E-2
197708,96.77,4.4533300000000002,10.613300000000001,0.92653426040929088,5.4900000000000004E-2,7.980000000000001E-2,8.8200000000000001E-2,7.5399999999999995E-2,3.3750386808353114E-2,4.4000000000000003E-3,3.2786885245901232E-3,1.9800000000000002E-2,1.3599999999999999E-2,5.8244638340062432E-4,-1.231E-2,-2.0220999999999999E-2
197709,96.53,4.5,10.71,0.94226251608409772,5.8099999999999999E-2,7.9199999999999993E-2,8.8000000000000009E-2,7.6399999999999996E-2,3.2367586606296496E-2,4.3E-3,3.2679738562091387E-3,-2.8999999999999998E-3,-2.2000000000000001E-3,4.6319607229349321E-4,-8.25E-4,-3.0839999999999999E-3
197710,92.34,4.5566700000000004,10.77,0.97537728355837972,6.1600000000000002E-2,8.0399999999999985E-2,8.8900000000000007E-2,7.8100000000000003E-2,3.2775136831833362E-2,4.8999999999999998E-3,3.2573289902280145E-3,-9.2999999999999992E-3,-3.8E-3,7.2617263306666482E-4,-4.1984E-2,-4.3868999999999998E-2
197711,94.83,4.6133300000000004,10.83,0.9620344702904664,6.0999999999999999E-2,8.0799999999999997E-2,8.9499999999999996E-2,7.7700000000000005E-2,2.9216729540186635E-2,5.0000000000000001E-3,4.8701298701299134E-3,9.2999999999999992E-3,6.1000000000000004E-3,1.3875470420950749E-3,3.6752E-2,2.6953000000000001E-2
197712,95.1,4.67,10.89,0.96033302453168434,6.0700000000000004E-2,8.1900000000000001E-2,8.9900000000000008E-2,8.0299999999999996E-2,3.0475399173224532E-2,4.8999999999999998E-3,3.231017770597866E-3,-1.6799999999999999E-2,-1.0500000000000001E-2,6.2662708655096219E-4,5.5700000000000003E-3,3.637E-3
197801,89.25,4.71333,10.9,1.036731088944306,6.4399999999999999E-2,8.4100000000000008E-2,9.1700000000000004E-2,8.1600000000000006E-2,2.8814248233093063E-2,4.8999999999999998E-3,6.441223832528209E-3,-8.0000000000000002E-3,-8.8999999999999999E-3,9.0805008651667044E-4,-6.0643000000000002E-2,-6.2611E-2
197802,87.04,4.7566699999999997,10.91,1.0755672936991323,6.4500000000000002E-2,8.4700000000000011E-2,9.1999999999999998E-2,8.2199999999999995E-2,3.1168987912374966E-2,4.5999999999999999E-3,6.3999999999999613E-3,4.0000000000000002E-4,5.1000000000000004E-3,6.6989477618759779E-4,-1.626E-2,-2.4937999999999998E-2
197803,89.21,4.8,10.92,1.1114925530791169,6.2899999999999998E-2,8.4700000000000011E-2,9.2200000000000004E-2,8.3099999999999993E-2,2.7569598434235024E-2,5.3E-3,7.9491255961843255E-3,-2.0999999999999999E-3,4.1999999999999997E-3,6.2285682151179043E-4,2.6925000000000001E-2,2.4355999999999999E-2
197804,96.83,4.8366699999999998,11.023300000000001,1.0053504036688481,6.2899999999999998E-2,8.5600000000000009E-2,9.3200000000000005E-2,8.3799999999999999E-2,2.2945988850670566E-2,5.4000000000000003E-3,7.8864353312302349E-3,-5.0000000000000001E-4,-2.3E-3,1.741180958073391E-3,8.8964000000000001E-2,8.7593000000000004E-2
197805,97.24,4.8733300000000002,11.1267,1.0014156386433661,6.4100000000000004E-2,8.6899999999999991E-2,9.4899999999999998E-2,8.5199999999999998E-2,1.6559459121609048E-2,5.1000000000000004E-3,9.3896713615022609E-3,-5.7999999999999996E-3,-1.0800000000000001E-2,1.0850552422716744E-3,1.3719E-2,4.4359999999999998E-3
197806,95.53,4.91,11.23,1.0279015812931191,6.7299999999999999E-2,8.7599999999999997E-2,9.6000000000000002E-2,8.6499999999999994E-2,1.6523464750569761E-2,5.4000000000000003E-3,1.0852713178294726E-2,-6.1999999999999998E-3,2.3E-3,1.0274141007501822E-3,-1.6577999999999999E-2,-1.8953000000000001E-2
197807,100.68,4.9466700000000001,11.343299999999999,0.97626033608962381,7.0099999999999996E-2,8.8800000000000004E-2,9.6000000000000002E-2,8.5800000000000001E-2,1.4671414058264049E-2,5.6000000000000008E-3,7.6687116564417845E-3,1.43E-2,1.01E-2,8.4992964683782942E-4,5.6973999999999997E-2,5.5121000000000003E-2
197808,103.29,4.9833299999999996,11.4567,0.96006021760452531,7.0800000000000002E-2,8.6899999999999991E-2,9.4800000000000009E-2,8.43E-2,1.2002707759076702E-2,5.6000000000000008E-3,4.5662100456620447E-3,2.18E-2,2.5700000000000001E-2,1.0022376926429601E-3,3.3640999999999997E-2,2.5562999999999999E-2
197809,102.54,5.0199999999999996,11.57,0.97225751310896014,7.85E-2,8.6899999999999991E-2,9.4200000000000006E-2,8.5999999999999993E-2,1.2703906088180429E-2,6.1999999999999998E-3,7.575757575757569E-3,-1.06E-2,-4.7999999999999996E-3,9.4797720512394541E-4,-5.1630000000000001E-3,-7.4830000000000001E-3
197810,93.15,5.03667,11.8233,1.0622752224115084,7.9899999999999999E-2,8.8900000000000007E-2,9.5899999999999999E-2,8.8900000000000007E-2,1.4350552361927242E-2,6.8000000000000005E-3,9.0225563909773765E-3,-0.02,-2.0500000000000001E-2,2.1000234124052704E-3,-8.9569999999999997E-2,-9.2269000000000004E-2
197811,94.7,5.0533299999999999,12.076700000000001,1.0535274019748946,8.6400000000000005E-2,9.0299999999999991E-2,9.8299999999999998E-2,8.77E-2,1.4089272170543942E-2,6.9999999999999993E-3,4.4709388971686526E-3,1.89E-2,1.34E-2,3.1808889741074251E-3,2.6771E-2,1.7399999999999999E-2
197812,96.11,5.07,12.33,1.0457012956360789,9.0800000000000006E-2,9.1600000000000001E-2,9.9399999999999988E-2,8.9800000000000005E-2,1.4850552202063072E-2,7.8000000000000005E-3,4.4510385756675319E-3,-1.2999999999999999E-2,-1.3299999999999999E-2,1.6656300128238522E-3,1.6626999999999999E-2,1.4264000000000001E-2
197901,99.93,5.1133300000000004,12.6533,1.0030742832630299,9.35E-2,9.2499999999999999E-2,0.1013,8.8599999999999998E-2,1.4387532480625067E-2,7.7000000000000002E-3,8.8626292466764678E-3,1.9099999999999999E-2,1.84E-2,1.0011132141421596E-3,4.2696999999999999E-2,4.0161000000000002E-2
197902,96.28,5.1566700000000001,12.976699999999999,1.0407754506565119,9.3200000000000005E-2,9.2600000000000002E-2,0.1008,9.0800000000000006E-2,1.2227710150527827E-2,7.3000000000000001E-3,1.171303074670571E-2,-1.35E-2,-1.2800000000000001E-2,8.1408085828721182E-4,-2.8649000000000001E-2,-3.6957999999999998E-2
197903,101.59,5.2,13.3,1.0330789394326012,9.4800000000000009E-2,9.3699999999999992E-2,0.1026,9.0200000000000002E-2,1.1670307720664932E-2,8.1000000000000013E-3,1.013024602026058E-2,1.29E-2,1.06E-2,8.0073316109250607E-4,5.7361000000000002E-2,5.4824999999999999E-2
197904,101.76,5.2466699999999999,13.5267,1.0418762428354194,9.4600000000000004E-2,9.3800000000000008E-2,0.1033,9.2200000000000004E-2,1.1570313837190866E-2,8.0000000000000002E-3,1.1461318051575908E-2,-1.12E-2,-5.1999999999999998E-3,6.4683518806409675E-4,4.1830000000000001E-3,2.2179999999999999E-3
197905,99.08,5.2933300000000001,13.753299999999999,1.0831418043851009,9.6099999999999991E-2,9.5000000000000001E-2,0.1047,9.0300000000000005E-2,1.4183159197573339E-2,8.199999999999999E-3,1.2747875354107707E-2,2.6100000000000002E-2,2.2800000000000001E-2,9.2422704331312328E-4,-1.6818E-2,-2.6303E-2
197906,102.91,5.34,13.98,1.0578636072115728,9.06E-2,9.2899999999999996E-2,0.1038,8.77E-2,1.2068377114714124E-2,8.1000000000000013E-3,1.118881118881121E-2,3.1099999999999999E-2,2.69E-2,5.7148097728556852E-4,4.0323999999999999E-2,3.7791999999999999E-2
197907,103.81,5.3966700000000003,14.1967,1.052314453817254,9.2399999999999996E-2,9.1999999999999998E-2,0.10289999999999999,8.9499999999999996E-2,9.6782475699602605E-3,7.7000000000000002E-3,1.1065006915629283E-2,-8.5000000000000006E-3,-3.0999999999999999E-3,7.0768478619948299E-4,1.2050999999999999E-2,9.7370000000000009E-3
197908,109.32,5.4533300000000002,14.4133,1.00345864831067,9.5199999999999993E-2,9.2300000000000007E-2,0.10349999999999999,9.0700000000000003E-2,1.1569079261450132E-2,7.7000000000000002E-3,9.5759233926129284E-3,-3.5000000000000001E-3,5.9999999999999995E-4,5.0647984606746652E-4,6.1865000000000003E-2,5.3221999999999998E-2
197909,109.32,5.51,14.63,1.0137949873659768,0.1026,9.4399999999999998E-2,0.10539999999999999,9.2700000000000005E-2,9.4039236821817189E-3,8.3000000000000001E-3,1.084010840108407E-2,-1.2200000000000001E-2,-1.7899999999999999E-2,1.2330662797023723E-3,1.4159999999999999E-3,-8.7200000000000005E-4
197910,101.82,5.5566700000000004,14.7067,1.0919455682236117,0.11699999999999999,0.1013,0.114,0.10340000000000001,1.0209544843307839E-2,8.6999999999999994E-3,8.0428954423592547E-3,-8.4099999999999994E-2,-8.8999999999999996E-2,2.5892993527645825E-3,-6.5559999999999993E-2,-6.8516999999999995E-2
197911,106.16,5.6033299999999997,14.783300000000001,1.0831154617863441,0.11789999999999999,0.1076,0.11990000000000001,0.1009,1.0778693766195937E-2,9.8999999999999991E-3,9.3085106382979621E-3,3.1099999999999999E-2,2.2200000000000001E-2,1.5583805673476338E-3,5.2776999999999998E-2,4.3569999999999998E-2
197912,107.94,5.65,14.86,1.0619500679590814,0.12039999999999999,0.1074,0.1206,0.1012,1.0514464695928087E-2,9.4999999999999998E-3,1.0540184453227797E-2,5.7000000000000002E-3,-1.0800000000000001E-2,4.6964217401907789E-4,1.8339999999999999E-2,1.5892E-2
198001,114.16,5.7,15.003299999999999,1.0169549580407604,0.12,0.1109,0.1242,0.1114,1.1297470727138629E-2,8.0000000000000002E-3,1.4341590612777066E-2,-7.4099999999999999E-2,-6.4500000000000002E-2,1.9064054902535228E-3,6.1308000000000001E-2,5.8935000000000001E-2
198002,113.66,5.75,15.146699999999999,1.0319299302546516,0.12859999999999999,0.12380000000000001,0.13570000000000002,0.1186,1.0827185212285057E-2,8.8999999999999999E-3,1.413881748071999E-2,-4.6699999999999998E-2,-6.6500000000000004E-2,1.8976181214909161E-3,2.611E-3,-5.574E-3
198003,102.09,5.8,15.29,1.0937321030862233,0.152,0.12960000000000002,0.14449999999999999,0.1239,1.1877445094657688E-2,1.21E-2,1.5209125475285079E-2,-3.15E-2,-6.1999999999999998E-3,4.6218941759550254E-3,-9.7517999999999994E-2,-0.100096
198004,106.29,5.8466699999999996,15.173299999999999,1.0518199397841039,0.13200000000000001,0.12039999999999999,0.1419,0.1076,1.5346846793911439E-2,1.26E-2,1.1235955056179803E-2,0.15229999999999999,0.1376,2.7455492703903528E-3,4.2394000000000001E-2,3.9877000000000003E-2
198005,111.24,5.8933299999999997,15.056699999999999,1.0100487747546572,8.5800000000000001E-2,0.1099,0.13170000000000001,0.1037,1.5051860179060525E-2,8.1000000000000013E-3,9.8765432098764094E-3,4.19E-2,5.6000000000000001E-2,1.5097166273553737E-3,5.5559999999999998E-2,4.6650999999999998E-2
198006,114.24,5.94,14.94,0.99018342704396722,7.0699999999999999E-2,0.10580000000000001,0.12710000000000002,0.10059999999999999,1.5304387482604825E-2,6.0999999999999995E-3,1.1002444987775029E-2,3.5900000000000001E-2,3.4099999999999998E-2,1.3710848425304825E-3,2.9721999999999998E-2,2.6894999999999999E-2
198007,121.67,5.9833299999999996,14.84,0.91882991917204804,8.0600000000000005E-2,0.11070000000000001,0.1265,0.1074,2.0154037974535063E-2,5.3E-3,0,-4.7600000000000003E-2,-4.2900000000000001E-2,1.362830978984467E-3,6.8199999999999997E-2,6.5629999999999994E-2
198008,122.38,6.0266700000000002,14.74,0.92151963885523103,9.1300000000000006E-2,0.1164,0.13150000000000001,0.114,1.9949843508362625E-2,6.4000000000000003E-3,7.2551390568318386E-3,-4.3200000000000002E-2,-4.4499999999999998E-2,1.708158415822877E-3,1.3454000000000001E-2,6.0299999999999998E-3
198009,125.46,6.07,14.64,0.92168765148752707,0.1027,0.1202,0.13699999999999998,0.11849999999999999,2.3796039467163892E-2,7.4999999999999997E-3,8.4033613445377853E-3,-2.6200000000000001E-2,-2.3699999999999999E-2,2.6574057222541821E-3,2.7935000000000001E-2,2.5155E-2
198010,127.47,6.1,14.7,0.92959361377624417,0.1162,0.1231,0.14230000000000001,0.1231,2.276918608632646E-2,9.4999999999999998E-3,9.52380952380949E-3,-2.63E-2,-1.5900000000000001E-2,2.1906434652973158E-3,1.7808999999999998E-2,1.4742E-2
198011,140.52000000000001,6.13,14.76,0.86516197877866585,0.13730000000000001,0.12970000000000001,0.1464,0.123,2.1949274768822889E-2,9.5999999999999992E-3,8.2547169811320042E-3,0.01,1.6999999999999999E-3,2.4190717546730728E-3,0.10990999999999999,0.103015
198012,135.76,6.16,14.82,0.89150302389028924,0.15490000000000001,0.1321,0.15140000000000001,0.11990000000000001,2.6816375409706932E-2,1.3100000000000001E-2,9.3567251461987855E-3,3.5200000000000002E-2,2.4799999999999999E-2,2.9515288363084363E-3,-3.0634000000000002E-2,-3.3006000000000001E-2
198101,129.55000000000001,6.2,14.74,0.90723869646457711,0.1502,0.12809999999999999,0.15029999999999999,0.1211,2.8695433398612344E-2,1.04E-2,8.1112398609501923E-3,-1.15E-2,-1.2999999999999999E-2,1.5974347758942668E-3,-4.3369999999999999E-2,-4.5036E-2
198102,131.27000000000001,6.24,14.66,0.8818157565310184,0.1479,0.13350000000000001,0.1537,0.1283,3.0009372936888216E-2,1.0700000000000001E-2,1.0344827586207028E-2,-4.3499999999999997E-2,-2.69E-2,1.5309090259574443E-3,2.1267000000000001E-2,1.3492000000000001E-2
